true_label,choice,task,subject,file,trial_id
1,1,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_6_26.json,11432
3,3,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_6_26.json,11125
1,1,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_45.json,9804
4,4,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_30.json,3361
1,0,identity,Elias,2025-07-14_IdentityNoInverFP_172_Elias_7_21.json,26642
2,2,identity,Dan,2025-07-14_IdentityNoInverFP_501_Dan_7_25.json,29754
7,3,identity,Ahana,2025-06-12_Identity_501_Ahana_5_53.json,4071
3,5,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_26.json,14626
5,5,identity,Ahana,2025-06-17_Identity_501_Ahana_4_28.json,11784
6,6,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_32.json,9089
4,4,identity,Ahana,2025-06-17_Identity_501_Ahana_4_28.json,11858
6,6,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_40.json,3863
2,2,identity,Parsa,2025-07-14_IdentityNoInverFP_174_Parsa_7_03.json,26797
6,6,identity,Elias,2025-07-15_IdentityNoInverFP_501_Elias_1_20.json,32283
3,3,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_1_07.json,18492
3,3,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_40.json,3860
7,7,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_32.json,9403
5,4,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_00.json,28192
0,0,identity,Seojin,2025-07-14_IdentityNoInverFP_501_Seojin_7_21.json,30916
3,3,identity,Ahana,2025-06-11_Identity_501_Ahana_0_25.json,1650
0,0,identity,Elias,2025-07-16_IdentityNoInverFP_409_Elias_4_00.json,33058
1,1,identity,Seojin,2025-07-14_IdentityNoInverFP_501_Seojin_6_57.json,30183
1,1,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_40.json,15497
4,4,identity,Sreyas,2025-07-14_IdentityNoInverFP_501_Sreyas_7_22.json,31710
4,6,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_0_54.json,17858
1,1,identity,Elias,2025-07-15_IdentityNoInverFP_501_Elias_1_20.json,32484
0,0,identity,Elias,2025-07-15_IdentityNoInverFP_295_Elias_1_48.json,32136
4,0,identity,Parsa,2025-07-14_IdentityNoInverFP_235_Parsa_7_24.json,27562
5,7,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_12.json,9011
1,1,identity,Ahana,2025-06-12_Identity_501_Ahana_5_53.json,4387
1,4,identity,Sreyas,2025-07-14_IdentityNoInverFP_501_Sreyas_7_22.json,31962
4,4,identity,Dan,2025-07-14_IdentityNoInverFP_501_Dan_6_55.json,29234
4,4,identity,Elias,2025-07-15_IdentityNoInverFP_501_Elias_1_20.json,32277
3,3,identity,Ahana,2025-06-12_Identity_501_Ahana_5_53.json,4176
1,0,identity,Ahana,2025-06-17_Identity_501_Ahana_4_41.json,12131
5,3,identity,Dan,2025-07-14_IdentityNoInverFP_501_Dan_6_55.json,29271
3,3,identity,Elias,2025-07-15_IdentityNoInverFP_295_Elias_1_48.json,32241
0,0,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_40.json,3888
4,4,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_6_26.json,11507
6,6,identity,Ahana,2025-06-17_Identity_501_Ahana_4_41.json,12256
7,7,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_9_58.json,10339
7,7,identity,Ahana,2025-06-17_Identity_501_Ahana_4_28.json,11649
1,1,identity,Ahana,2025-07-08_IdentityNoInverFP_501_Ahana_6_00.json,19083
3,3,identity,Ahana,2025-06-11_Identity_501_Ahana_0_25.json,1640
1,1,identity,Ahana,2025-07-08_IdentityNoInverFP_501_Ahana_6_00.json,19124
0,0,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_1_07.json,18097
6,6,identity,Elias,2025-07-15_IdentityNoInverFP_501_Elias_1_20.json,32616
1,1,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_20.json,28860
0,0,identity,Seojin,2025-07-14_IdentityNoInverFP_501_Seojin_7_21.json,30710
5,1,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_40.json,15188
3,3,identity,Elias,2025-07-16_IdentityNoInverFP_409_Elias_4_00.json,33144
0,5,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_20.json,28553
5,5,identity,Parsa,2025-07-14_IdentityNoInverFP_235_Parsa_7_24.json,27581
3,3,identity,Ahana,2025-07-08_IdentityNoInverFP_501_Ahana_5_46.json,18573
5,5,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_30.json,3165
2,2,identity,Sreyas,2025-07-14_IdentityNoInverFP_501_Sreyas_7_22.json,31667
1,1,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_9_58.json,10131
6,6,identity,Dan,2025-07-14_IdentityNoInverFP_501_Dan_7_25.json,29792
2,2,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_30.json,3267
5,5,identity,Ahana,2025-06-16_Identity_501_Ahana_0_06.json,4713
3,3,identity,Ahana,2025-06-12_Identity_501_Ahana_5_53.json,4117
6,2,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_45.json,9590
5,5,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_9_58.json,10319
7,7,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_9_58.json,10406
5,5,identity,Elias,2025-07-15_IdentityNoInverFP_295_Elias_1_48.json,32041
1,1,identity,Dan,2025-07-14_IdentityNoInverFP_501_Dan_7_25.json,29682
4,3,identity,Sreyas,2025-07-14_IdentityNoInverFP_501_Sreyas_7_22.json,31753
6,6,identity,Ahana,2025-06-18_IdentityNoInverRgCh_501_Ahana_7_57.json,13210
2,2,identity,Sreyas,2025-07-14_IdentityNoInverFP_501_Sreyas_7_00.json,31380
6,6,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_00.json,28101
4,4,identity,Parsa,2025-07-14_IdentityNoInverFP_235_Parsa_7_24.json,27541
1,1,identity,Ahana,2025-06-18_IdentityNoInverRgCh_501_Ahana_7_57.json,13129
3,3,identity,Elias,2025-07-16_IdentityNoInverFP_409_Elias_4_00.json,33098
2,2,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_5_03.json,10537
1,1,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_0_54.json,17721
2,2,identity,Ahana,2025-07-08_IdentityNoInverFP_501_Ahana_6_00.json,19386
3,3,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_20.json,28731
1,1,identity,Elias,2025-07-16_IdentityNoInverFP_409_Elias_4_00.json,32783
6,6,identity,Seojin,2025-07-14_IdentityNoInverFP_501_Seojin_7_21.json,30939
2,1,identity,Ahana,2025-06-17_Identity_501_Ahana_4_41.json,12035
4,4,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_30.json,3283
