true_label,choice,task,subject,file,trial_id
0,0,identity,P1,2025-06-17_Identity_501_P1_4_28.json,11673
6,6,identity,P8,2025-07-14_IdentityNoInverFP_501_P8_7_22.json,31932
6,6,identity,P7,2025-07-14_IdentityNoInverFP_274_P7_7_45.json,27967
1,1,identity,P1,2025-06-17_Identity_501_P1_4_41.json,12407
1,1,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_6_00.json,19488
1,6,identity,P1,2025-06-12_Identity_501_P1_5_53.json,4473
5,5,identity,P4,2025-07-15_IdentityNoInverFP_295_P4_1_48.json,32151
6,6,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_7_21.json,30521
7,7,identity,P1,2025-06-18_IdentityNoInverRgCh_501_P1_6_34.json,12818
1,1,identity,P1,2025-06-18_IdentityNoInverRgCh_501_P1_7_57.json,13053
4,4,identity,P6,2025-07-14_IdentityNoInverFP_235_P6_7_24.json,27689
6,6,identity,P1,2025-06-20_IdentityNoInverFP_501_P1_6_26.json,14901
2,2,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_5_46.json,18856
5,5,identity,P7,2025-07-14_IdentityNoInverFP_274_P7_7_45.json,27851
5,5,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_7_21.json,30688
4,4,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_7_25.json,29604
4,4,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_6_57.json,30458
4,4,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_0_54.json,17934
1,1,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_45.json,9956
5,5,identity,P1,2025-06-17_IdentityTexture_501_P1_6_26.json,11264
1,1,identity,P2,2025-07-14_IdentityNoInverFP_501_P2_7_20.json,28833
3,3,identity,P4,2025-07-15_IdentityNoInverFP_295_P4_1_48.json,32212
3,2,identity,P1,2025-06-12_Identity_501_P1_5_53.json,4175
4,4,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_32.json,9315
6,0,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_1_07.json,18070
4,4,identity,P8,2025-07-14_IdentityNoInverFP_501_P8_7_22.json,31795
3,3,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3445
3,3,identity,P1,2025-06-17_Identity_501_P1_4_28.json,11895
4,1,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_6_00.json,19198
4,4,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_6_55.json,29024
6,3,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3281
4,4,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_7_21.json,30826
